Price,Close,High,Low,Open,Volume
2021-06-04,5.061500072479248,5.107600212097168,5.0183000564575195,5.076600074768066,0
2021-06-11,5.054299831390381,5.13640022277832,4.991703033447266,5.054500102996826,0
2021-06-18,4.965199947357178,5.0960001945495605,4.914400100708008,5.007299900054932,0
2021-06-25,4.969200134277344,5.046000003814697,4.89300012588501,4.912899971008301,0
2021-07-02,5.231200218200684,5.309000015258789,4.985599994659424,5.045175075531006,0
2021-07-09,5.069900035858154,5.280700206756592,5.055826187133789,5.258200168609619,0
2021-07-16,5.187300205230713,5.291500091552734,5.074900150299072,5.110300064086914,0
2021-07-23,5.114799976348877,5.22760009765625,5.042596817016602,5.19980001449585,0
2021-07-30,5.1682000160217285,5.271200180053711,5.075799942016602,5.0802998542785645,0
2021-08-06,5.218200206756592,5.296500205993652,5.158999919891357,5.245200157165527,0
2021-08-13,5.378600120544434,5.4496002197265625,5.223206043243408,5.252299785614014,0
2021-08-20,5.210999965667725,5.471799850463867,5.207355976104736,5.414299964904785,0
2021-08-27,5.184599876403809,5.258500099182129,5.115799903869629,5.251800060272217,0
2021-09-03,5.3206000328063965,5.330900192260742,5.131100177764893,5.1819000244140625,0
2021-09-10,5.221700191497803,5.276599884033203,5.1631622314453125,5.196700096130371,0
2021-09-17,5.287700176239014,5.344799995422363,5.248198986053467,5.256800174713135,0
2021-09-24,5.414299964904785,5.455031871795654,5.254443168640137,5.302299976348877,0
2021-10-01,5.4918999671936035,5.525199890136719,5.360000133514404,5.441699981689453,0
2021-10-08,5.512499809265137,5.560800075531006,5.468699932098389,5.517000198364258,0
2021-10-15,5.59630012512207,5.671116828918457,5.432799816131592,5.512199878692627,0
2021-10-22,5.534999847412109,5.752200126647949,5.53280782699585,5.657700061798096,0
2021-10-29,5.5524001121521,5.695700168609619,5.549321174621582,5.644899845123291,0
2021-11-05,5.4899001121521,5.6041998863220215,5.391600131988525,5.599639892578125,0
2021-11-12,5.52869987487793,5.564599990844727,5.394800186157227,5.397900104522705,0
2021-11-19,5.605199813842773,5.660099983215332,5.521699905395508,5.556099891662598,0
2021-11-26,5.6915669441223145,5.694300174713135,5.5569000244140625,5.565499782562256,0
2021-12-03,5.531599998474121,5.697700023651123,5.5152997970581055,5.643321990966797,0
2021-12-10,5.6793999671936035,5.7256999015808105,5.554500102996826,5.571100234985352,0
2021-12-17,5.6529998779296875,5.7519001960754395,5.626999855041504,5.687300205230713,0
2021-12-24,5.702700138092041,5.704699993133545,5.550300121307373,5.673900127410889,0
2021-12-31,5.705635070800781,5.721799850463867,5.460599899291992,5.569799900054932,0
2022-01-07,5.533199787139893,5.706900119781494,5.497653961181641,5.680288791656494,0
2022-01-14,5.43720006942749,5.566299915313721,5.399700164794922,5.527500152587891,0
2022-01-21,5.429166793823242,5.5177001953125,5.352799892425537,5.415809154510498,0
2022-01-28,5.260900020599365,5.424200057983398,5.255267143249512,5.403456211090088,0
2022-02-04,5.234499931335449,5.348599910736084,5.170000076293945,5.282800197601318,0
2022-02-11,5.135799884796143,5.263299942016602,5.121470928192139,5.248600006103516,0
2022-02-18,5.008699893951416,5.175099849700928,4.996500015258789,5.168756008148193,0
2022-02-25,5.096502780914307,5.212399959564209,5.018599987030029,5.120520114898682,0
2022-03-04,5.011499881744385,5.111830234527588,4.983799934387207,5.031000137329102,0
2022-03-11,5.0738749504089355,5.163700103759766,4.98330020904541,5.010200023651123,0
2022-03-18,4.82420015335083,5.071899890899658,4.763647079467773,5.036665916442871,0
2022-03-25,4.769700050354004,4.828499794006348,4.714928150177002,4.826099872589111,0
2022-04-01,4.715199947357178,4.769899845123291,4.575500011444092,4.737800121307373,0
2022-04-08,4.690199851989746,4.791299819946289,4.621500015258789,4.752099990844727,0
2022-04-15,4.620800018310547,4.710000038146973,4.606554985046387,4.701000213623047,0
2022-04-22,4.963600158691406,5.040900230407715,4.611790180206299,4.620800018310547,0
2022-04-29,4.918799877166748,5.0858001708984375,4.8582282066345215,4.93779993057251,0
2022-05-06,5.134252071380615,5.207499980926514,5.009099960327148,5.0279998779296875,0
2022-05-13,4.96750020980835,5.145899772644043,4.8933000564575195,5.133399963378906,0
2022-05-20,4.822800159454346,4.93120002746582,4.774023056030273,4.929999828338623,0
2022-05-27,4.815499782562256,4.8165998458862305,4.6905999183654785,4.768199920654297,0
2022-06-03,4.898099899291992,4.926400184631348,4.7456278800964355,4.7957000732421875,0
2022-06-10,5.052000045776367,5.134799957275391,4.883526802062988,4.903299808502197,0
2022-06-17,5.193600177764893,5.211999893188477,5.04911994934082,5.052199840545654,0
2022-06-24,5.1809000968933105,5.273399829864502,5.177618980407715,5.23799991607666,0
2022-07-01,5.427999973297119,5.459700107574463,5.2494120597839355,5.251999855041504,0
2022-07-08,5.390900135040283,5.486599922180176,5.250875949859619,5.338200092315674,0
2022-07-15,5.470200061798096,5.502299785614014,5.350735187530518,5.422800064086914,0
2022-07-22,5.243000030517578,5.501500129699707,5.174200057983398,5.497799873352051,0
2022-07-29,5.282700061798096,5.313000202178955,5.127049922943115,5.182700157165527,0
2022-08-05,5.093699932098389,5.270994186401367,5.0355000495910645,5.211100101470947,0
2022-08-12,5.164999961853027,5.211299896240234,5.067652225494385,5.1570000648498535,0
2022-08-19,5.110099792480469,5.2170000076293945,5.071300029754639,5.166999816894531,0
2022-08-26,5.181700229644775,5.2322998046875,4.998009204864502,5.108699798583984,0
2022-09-02,5.246699810028076,5.249199867248535,5.123166084289551,5.2403998374938965,0
2022-09-09,5.162700176239014,5.234899997711182,5.0669732093811035,5.2133002281188965,0
2022-09-16,5.170400142669678,5.307600021362305,5.118380069732666,5.246099948883057,0
2022-09-23,5.374199867248535,5.428299903869629,5.112679958343506,5.115499973297119,0
2022-09-30,5.195199966430664,5.421999931335449,5.10890007019043,5.396200180053711,0
2022-10-07,5.291500091552734,5.378499984741211,5.159780025482178,5.220099925994873,0
2022-10-14,5.269199848175049,5.330100059509277,5.19320011138916,5.259799957275391,0
2022-10-21,5.383900165557861,5.385200023651123,5.134170055389404,5.216599941253662,0
2022-10-28,5.142600059509277,5.399843215942383,5.085299968719482,5.339200019836426,0
2022-11-04,5.185200214385986,5.357500076293945,4.997541904449463,5.1149001121521,0
2022-11-11,5.39900016784668,5.5195770263671875,5.245100021362305,5.341579914093018,0
2022-11-18,5.35830020904541,5.422999858856201,5.281799793243408,5.422100067138672,0
2022-11-25,5.181589126586914,5.423799991607666,5.1631999015808105,5.320000171661377,0
2022-12-02,5.203999996185303,5.280600070953369,5.164100170135498,5.183599948883057,0
2022-12-09,5.277200222015381,5.366154193878174,5.214605808258057,5.224299907684326,0
2022-12-16,5.199900150299072,5.3358001708984375,5.156332969665527,5.311800003051758,0
2022-12-23,5.2667999267578125,5.292699813842773,5.116315841674805,5.165599822998047,0
2022-12-30,5.430099964141846,5.479400157928467,5.281983852386475,5.284599781036377,0
2023-01-06,5.1585001945495605,5.360858917236328,5.110400199890137,5.349800109863281,0
2023-01-13,5.185299873352051,5.249170780181885,5.064700126647949,5.107699871063232,0
2023-01-20,5.072199821472168,5.236599922180176,5.057525157928467,5.172999858856201,0
2023-01-27,5.053500175476074,5.133699893951416,4.941699981689453,5.062745094299316,0
2023-02-03,5.19950008392334,5.27400016784668,5.04675817489624,5.049200057983398,0
2023-02-10,5.2179999351501465,5.304565906524658,5.126577854156494,5.2895002365112305,0
2023-02-17,5.151199817657471,5.245128154754639,5.109600067138672,5.216800212860107,0
2023-02-24,5.178299903869629,5.2399001121521,5.133802890777588,5.136199951171875,0
2023-03-03,5.144400119781494,5.225500106811523,5.10290002822876,5.1996002197265625,0
2023-03-10,5.287099838256836,5.321486949920654,5.149460792541504,5.163700103759766,0
2023-03-17,5.236100196838379,5.282700061798096,5.201099872589111,5.229599952697754,0
2023-03-24,5.134200096130371,5.336699962615967,5.077300071716309,5.2967000007629395,0
2023-03-31,5.033199787139893,5.103300094604492,5.027503967285156,5.092700004577637,0
2023-04-07,4.916900157928467,5.088699817657471,4.895641803741455,5.058300018310547,0
2023-04-14,5.0742998123168945,5.0817999839782715,4.898399829864502,4.926700115203857,0
2023-04-21,5.043000221252441,5.082099914550781,5.0,5.047699928283691,0
2023-04-28,4.9944000244140625,5.049499988555908,4.959331035614014,4.976200103759766,0
2023-05-05,4.94290018081665,5.033299922943115,4.9359002113342285,4.982600212097168,0
2023-05-12,4.937699794769287,4.976500034332275,4.885000228881836,4.929500102996826,0
2023-05-19,4.958600044250488,5.019400119781494,4.935100078582764,4.964399814605713,0
2023-05-26,5.054800033569336,5.121399879455566,4.970799922943115,5.035200119018555,0
2023-06-02,4.922399997711182,5.013700008392334,4.8935699462890625,5.0131001472473145,0
2023-06-09,4.815000057220459,4.925099849700928,4.8018999099731445,4.922100067138672,0
2023-06-16,4.76230001449585,4.847700119018555,4.737407207489014,4.809199810028076,0
2023-06-23,4.850500106811523,4.871600151062012,4.750400066375732,4.7697367668151855,0
2023-06-30,4.8471999168396,4.923900127410889,4.758143901824951,4.855599880218506,0
2023-07-07,4.81689977645874,4.9293999671936035,4.779804229736328,4.918700218200684,0
2023-07-14,4.789899826049805,4.8470001220703125,4.762413024902344,4.7947998046875,0
2023-07-21,4.736199855804443,4.813961982727051,4.709400177001953,4.796899795532227,0
2023-07-28,4.810400009155273,4.893199920654297,4.695682048797607,4.741600036621094,0
2023-08-04,4.901700019836426,4.9368062019348145,4.838523864746094,4.916399955749512,0
2023-08-11,4.9868998527526855,4.99560022354126,4.860943794250488,4.891499996185303,0
2023-08-18,4.855100154876709,4.99560022354126,4.853884220123291,4.975500106811523,0
2023-08-25,4.888400077819824,4.955900192260742,4.822085857391357,4.880300045013428,0
2023-09-01,4.9770002365112305,4.992099761962891,4.898799896240234,4.953800201416016,0
2023-09-08,4.91540002822876,4.991799831390381,4.861839771270752,4.976099967956543,0
2023-09-15,4.878799915313721,4.930500030517578,4.835390090942383,4.868199825286865,0
2023-09-22,5.042200088500977,5.065199851989746,4.895864009857178,4.934899806976318,0
2023-09-29,5.020638942718506,5.035600185394287,4.98859977722168,5.032800197601318,0
